"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"355","Registered Stock Brokers in equity segment","30","15","ANGEL SECURITIES LIMITED","ANGEL SECURITIES LIMITED","INZ000245435","ASL_Compliance@angelbroking.com","9102239413940","","601, 6TH FLOOR, ACKRUTI STAR, CENTRAL ROAD, MIDC, ANDHERI (EAST)","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","ASL_Compliance@angelbroking.com","9102239413940","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"356","Registered Stock Brokers in equity segment","30","15","ANGEL SECURITIES LIMITED","ANGEL SECURITIES LIMITED","INZ000245435","ASL_Compliance@angelbroking.com","9102239413940","","601, 6TH FLOOR, ACKRUTI STAR, CENTRAL ROAD, MIDC, ANDHERI (EAST)","","","","","","","NSE Clearing Limited","ASL_Compliance@angelbroking.com","9102239413940","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"357","Registered Stock Brokers in equity segment","30","15","ANGEL SECURITIES LIMITED","ANGEL SECURITIES LIMITED","INZ000245435","ASL_Compliance@angelbroking.com","9102239413940","","601, 6TH FLOOR, ACKRUTI STAR, CENTRAL ROAD, MIDC, ANDHERI (EAST)","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","ASL_Compliance@angelbroking.com","9102239413940","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"358","Registered Stock Brokers in equity segment","30","15","ANGEL SECURITIES LIMITED","ANGEL SECURITIES LIMITED","INZ000245435","ASL_Compliance@angelbroking.com","9102239413940","","601, 6TH FLOOR, ACKRUTI STAR, CENTRAL ROAD, MIDC, ANDHERI (EAST)","","","","","","","METROPOLITAN STOCK EXCHANGE","ASL_Compliance@angelbroking.com","9102239413940","Jan 13, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"359","Registered Stock Brokers in equity segment","30","15","ANIL AGARWAL","ANIL AGARWAL","INZ000008417","","","","","","","","","","","NSE Clearing Limited","","","Aug 06, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"360","Registered Stock Brokers in equity segment","30","15","ANIL AGARWAL","ANIL AGARWAL","INB031123012","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Aug 16, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"361","Registered Stock Brokers in equity segment","30","15","ANIL DHELIA","ANIL DHELIA","INB030064314","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"362","Registered Stock Brokers in equity segment","30","15","ANIL KUMAR GARG","ANIL KUMAR GARG","INB030049514","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"363","Registered Stock Brokers in equity segment","30","15","ANIL KUMAR JAJODIA","N. JAJODIA & CO","INB031442313","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Jun 24, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"364","Registered Stock Brokers in equity segment","30","15","ANIL KUMAR KHANDELWAL","ANIL KHANDELWAL","INB030062110","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"365","Registered Stock Brokers in equity segment","30","15","ANIL KUMAR SEHGAL","ANIL KUMAR SEHGAL","INB230779219","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Sep 14, 1995 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"366","Registered Stock Brokers in equity segment","30","15","ANIL R PARIKH","A R R PARIKH","INZ000228316","anilparikh@hotmail.com","9102222721699","","716, 7TH FLOOR ,ROTUNDA BUILDING ,STOCK EXCHANGE TOWER, DALAL STREET, FORT","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","anilparikh@hotmail.com","9102222721699","Nov 29, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"367","Registered Stock Brokers in equity segment","30","15","ANIL R PARIKH","A R R PARIKH","INZ000228316","anilparikh@hotmail.com","9102222721699","","716, 7TH FLOOR ,ROTUNDA BUILDING ,STOCK EXCHANGE TOWER, DALAL STREET, FORT","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","anilparikh@hotmail.com","9102222721699","Nov 29, 1996 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"368","Registered Stock Brokers in equity segment","30","15","ANIRUDH GARG","ANIRUDH GARG & CO.","INB231499014","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Sep 27, 2013 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"369","Registered Stock Brokers in equity segment","30","15","ANISHA FINCAP CONSULTANTS LIMITED","ANISHA FINCAP CONSULTANTS LIMITED","INZ000322436","adhishswaroop@gmail.com","0919810935042","","56/33, Site IV, Sahibabad Industrial, Area I.E.Sahibabad, Ghaziabad","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","adhishswaroop@gmail.com","0919810935042","Nov 29, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"370","Registered Stock Brokers in equity segment","30","15","ANISHA FINCAP CONSULTANTS LIMITED","ANISHA FINCAP CONSULTANTS LIMITED","INZ000322436","adhishswaroop@gmail.com","0919810935042","","56/33, Site IV, Sahibabad Industrial, Area I.E.Sahibabad, Ghaziabad","","","","","","","METROPOLITAN STOCK EXCHANGE","adhishswaroop@gmail.com","0919810935042","Nov 29, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"371","Registered Stock Brokers in equity segment","30","15","ANITA BUBNA","ANITA BUBNA","INB030040210","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"372","Registered Stock Brokers in equity segment","30","15","ANITA MEHRA","A. MEHRA & CO.","INB030063912","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"373","Registered Stock Brokers in equity segment","30","15","ANJANEY STOCK BROKING LTD.","ANJANEY STOCK BROKING LTD.","INZ000263532","asbltd@hotmail.com","9103322480435","","ROOM NO.409,4TH FLOOR 6,WATERLOO STREET","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","asbltd@hotmail.com","9103322480435","Oct 21, 2005 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"374","Registered Stock Brokers in equity segment","30","15","ANJANEY STOCK BROKING LTD.","ANJANEY STOCK BROKING LTD.","INZ000263532","asbltd@hotmail.com","9103322480435","","ROOM NO.409,4TH FLOOR 6,WATERLOO STREET","","","","","","","NSE Clearing Limited","asbltd@hotmail.com","9103322480435","Oct 21, 2005 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"375","Registered Stock Brokers in equity segment","30","15","ANJANEY STOCK BROKING LTD.","ANJANEY STOCK BROKING LTD.","INZ000263532","asbltd@hotmail.com","9103322480435","","ROOM NO.409,4TH FLOOR 6,WATERLOO STREET","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","asbltd@hotmail.com","9103322480435","Oct 21, 2005 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"376","Registered Stock Brokers in equity segment","30","16","ANJANEY STOCK BROKING LTD.","ANJANEY STOCK BROKING LTD.","INZ000263532","asbltd@hotmail.com","9103322480435","","ROOM NO.409,4TH FLOOR 6,WATERLOO STREET","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","asbltd@hotmail.com","9103322480435","Oct 21, 2005 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"377","Registered Stock Brokers in equity segment","30","16","ANJANI KUMAR DHANUKA","ANJANI KUMAR DHANUKA & CO.","INB031070510","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Dec 09, 1999 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"378","Registered Stock Brokers in equity segment","30","16","ANJU ALMAL","A.ALMAL & CO.","INB030072316","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 30, 1992 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"379","Registered Stock Brokers in equity segment","30","16","ANJU JHUNJHUNWALA","JHUNJHUNWALA BROS","INB031066617","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Oct 20, 1999 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"380","Registered Stock Brokers in equity segment","30","16","ANMOL SHARE BROKING LIMITED","ANMOL SHARE BROKING LIMITED","INB011273530","","","","","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","","","Jan 25, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"381","Registered Stock Brokers in equity segment","30","16","ANMOL SHARE BROKING LIMITED","ANMOL SHARE BROKING LIMITED","INB231273534","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Aug 24, 2006 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"382","Registered Stock Brokers in equity segment","30","16","ANMOL SHARE BROKING PRIVATE LIMITED","ANMOL SHARE BROKING PRIVATE LIMITED","INZ000082537","","","","","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","","","Dec 20, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"383","Registered Stock Brokers in equity segment","30","16","ANS PRIVATE LIMITED","ANS PRIVATE LIMITED","INB261058532","","","","","","","","","","","METROPOLITAN STOCK EXCHANGE","","","Jan 22, 2013 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"384","Registered Stock Brokers in equity segment","30","16","ANS PVT. LTD.","ANS PVT. LTD.","INZ000196431","compliance@anspl.net","9102816699300","","501, 502 and 502A, 5th Floor, DSCCL(53E), Block 53, Road 5 E, Zone 5, Gift City,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","compliance@anspl.net","9102816699300","Mar 11, 2004 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"385","Registered Stock Brokers in equity segment","30","16","ANS PVT. LTD.","ANS PVT. LTD.","INZ000196431","compliance@anspl.net","9102816699300","","501, 502 and 502A, 5th Floor, DSCCL(53E), Block 53, Road 5 E, Zone 5, Gift City,","","","","","","","NSE Clearing Limited","compliance@anspl.net","9102816699300","Mar 11, 2004 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"386","Registered Stock Brokers in equity segment","30","16","ANS PVT. LTD.","ANS PVT. LTD.","INZ000196431","compliance@anspl.net","9102816699300","","501, 502 and 502A, 5th Floor, DSCCL(53E), Block 53, Road 5 E, Zone 5, Gift City,","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","compliance@anspl.net","9102816699300","Mar 11, 2004 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"387","Registered Stock Brokers in equity segment","30","16","ANS PVT. LTD.","ANS PVT. LTD.","INZ000196431","compliance@anspl.net","9102816699300","","501, 502 and 502A, 5th Floor, DSCCL(53E), Block 53, Road 5 E, Zone 5, Gift City,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","compliance@anspl.net","9102816699300","Mar 11, 2004 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"388","Registered Stock Brokers in equity segment","30","16","ANTIQUE STOCK BROKING (IFSC) LIMITED","ANTIQUE STOCK BROKING (IFSC) LIMITED.","INZ000099531","complianceifsc@antiquelimited.com","912240313461","","UNIT NO. 314, SIGNATURE BUILDING, BLOCK 13B, ZONE-1, GIFT SEZ, GANDHINAGAR","","","","","","","INDIA INTERNATIONAL EXCHANGE (IFSC) LIMITED","complianceifsc@antiquelimited.com","912240313461","Jan 15, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"389","Registered Stock Brokers in equity segment","30","16","ANTIQUE STOCK BROKING LIMITED","ANTIQUE STOCK BROKING LIMITED","INZ000001131","jignesh@antiquelimited.com","9102240313315","9102240313400","ITI House, 36 Dr. R. K. Shirodkar Road, Parel, Mumbai - 400012","","","","","","","NSE Clearing Limited","jignesh@antiquelimited.com","9102240313315","Nov 28, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"390","Registered Stock Brokers in equity segment","30","16","ANTIQUE STOCK BROKING LIMITED","ANTIQUE STOCK BROKING LIMITED","INZ000001131","jignesh@antiquelimited.com","9102240313315","9102240313400","ITI House, 36 Dr. R. K. Shirodkar Road, Parel, Mumbai - 400012","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","jignesh@antiquelimited.com","9102240313315","Nov 28, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"391","Registered Stock Brokers in equity segment","30","16","ANTIQUE STOCK BROKING LIMITED","ANTIQUE STOCK BROKING LIMITED","INZ000001131","jignesh@antiquelimited.com","9102240313315","9102240313400","ITI House, 36 Dr. R. K. Shirodkar Road, Parel, Mumbai - 400012","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","jignesh@antiquelimited.com","9102240313315","Nov 28, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"392","Registered Stock Brokers in equity segment","30","16","ANTIQUE STOCK BROKING LIMITED","ANTIQUE STOCK BROKING LIMITED","INZ000001131","jignesh@antiquelimited.com","9102240313315","9102240313400","ITI House, 36 Dr. R. K. Shirodkar Road, Parel, Mumbai - 400012","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","jignesh@antiquelimited.com","9102240313315","Nov 28, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"393","Registered Stock Brokers in equity segment","30","16","ANUBHAV STOCK BROKING PRIVATE LIMITED","ANUBHAV STOCK BROKING PRIVATE LIMITED","INB031464531","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Sep 07, 2012 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"394","Registered Stock Brokers in equity segment","30","16","ANUMATI STOCK BROKING PRIVATE LIMITED","ANUMATI STOCK BROKING PRIVATE LIMITED","INB031447130","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Sep 20, 2011 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"395","Registered Stock Brokers in equity segment","30","16","ANURITI MULTY BROKING PRIVATE LIMITED","ANURITI MULTY BROKING PRIVATE LIMITED","INZ000233538","anuriti.direct@gmail.com","9101145044439","","17A/55, FARSIGHT TRIVENI PLAZA, GURUDWARA ROAD KAROL BAGH,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","anuriti.direct@gmail.com","9101145044439","Apr 25, 2012 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"396","Registered Stock Brokers in equity segment","30","16","ANUSH SHARES & SECURITIES PRIVATE LIMITED","ANUSH SHARES & SECURITIES PRIVATE LIMITED","INZ000271235","anush@vsnl.com","910444616721","","NO.247(OLD NO. 119), R. K. MUTT ROAD,","","","","","","","METROPOLITAN STOCK EXCHANGE","anush@vsnl.com","910444616721","Oct 05, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"397","Registered Stock Brokers in equity segment","30","16","ANUSH SHARES & SECURITIES PRIVATE LIMITED","ANUSH SHARES & SECURITIES PRIVATE LIMITED","INZ000271235","anush@vsnl.com","910444616721","","NO.247(OLD NO. 119), R. K. MUTT ROAD,","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","anush@vsnl.com","910444616721","Oct 05, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"398","Registered Stock Brokers in equity segment","30","16","ANUSH SHARES & SECURITIES PRIVATE LIMITED","ANUSH SHARES & SECURITIES PRIVATE LIMITED","INZ000271235","anush@vsnl.com","910444616721","","NO.247(OLD NO. 119), R. K. MUTT ROAD,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","anush@vsnl.com","910444616721","Oct 05, 2000 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"399","Registered Stock Brokers in equity segment","30","16","ANUSHKAA SECURITIES PRIVATE LIMITED","ANUSHKAA SECURITIES PRIVATE LIMITED","INB261482435","","","","","","","","","","","METROPOLITAN STOCK EXCHANGE","","","Mar 26, 2013 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"400","Registered Stock Brokers in equity segment","30","16","ANVER HUSSAIN","ANVER HUSSAIN","INB030665019","","","","","","","","","","","CALCUTTA STOCK EXCHANGE","","","Nov 23, 1994 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"401","Registered Stock Brokers in equity segment","30","17","ANVIL SHARE AND STOCK BROKING PRIVATE LIMITED","ANVIL SHARE AND STOCK BROKING PRIVATE LIMITED","INZ000232336","jp@anvil.co.in","9102267777878","","Kaledonia, Unit-B- 603, 6th Floor, Sahar Road, Sambhaji Nagar, Andheri (East)","","","","","","","INDIAN CLEARING CORPORATION LIMITED(ICCL)","jp@anvil.co.in","9102267777878","Dec 30, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"402","Registered Stock Brokers in equity segment","30","17","ANVIL SHARE AND STOCK BROKING PRIVATE LIMITED","ANVIL SHARE AND STOCK BROKING PRIVATE LIMITED","INZ000232336","jp@anvil.co.in","9102267777878","","Kaledonia, Unit-B- 603, 6th Floor, Sahar Road, Sambhaji Nagar, Andheri (East)","","","","","","","NATIONAL STOCK EXCHANGE OF INDIA LIMITED","jp@anvil.co.in","9102267777878","Dec 30, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"403","Registered Stock Brokers in equity segment","30","17","ANVIL SHARE AND STOCK BROKING PRIVATE LIMITED","ANVIL SHARE AND STOCK BROKING PRIVATE LIMITED","INZ000232336","jp@anvil.co.in","9102267777878","","Kaledonia, Unit-B- 603, 6th Floor, Sahar Road, Sambhaji Nagar, Andheri (East)","","","","","","","NSE Clearing Limited","jp@anvil.co.in","9102267777878","Dec 30, 1998 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
"404","Registered Stock Brokers in equity segment","30","17","ANW ALPHA LLP","ANW ALPHA LLP","INZ000330756","rwcapitalsurat@gmail.com","008866587957","","4, SURYA PRAKASH SOCIETY, PIPLOD, DUMAS ROAD,","","","","","","","BOMBAY STOCK EXCHANGE LIMITED","rwcapitalsurat@gmail.com","008866587957","Nov 11, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30"
